"sku","teza"
"02802123501",0.34
"02802123502",0.37
"02802123503",0.39
"02802123504",0.42
"02802123505",0.43
"02802123513",0.45
"02802144000",0.33
"02802144001",0.34
"02802144002",0.37
"02802144003",0.39
"02802144004",0.42
"02802144005",0.43
"02802144013",0.45
"02802155000",0.33
"02802155001",0.34
"02802155002",0.37
"02802155003",0.39
"02802155004",0.42
"02802155005",0.43
"02802155013",0.45
"02802160000",0.33
"02802160001",0.34
"02802160002",0.37
"02802160003",0.39
"02802160004",0.42
"02802160005",0.43
"02802160013",0.45
"028021b4600",0.33
"028021b4601",0.34
"028021b4602",0.37
"028021b4603",0.39
"028021b4604",0.42
"028021b4605",0.43
"028021b4613",0.45
"028021i6400",0.33
"028021i6401",0.34
"028021i6402",0.37
"028021i6403",0.39
"028021i6404",0.42
"028021i6405",0.43
"028021i6413",0.45
"028021m5600",0.33
"028021m5601",0.34
"028021m5602",0.37
"028021m5603",0.39
"028021m5604",0.42
"028021m5605",0.43
"028021m5613",0.45
"028021m5700",0.33
"028021m5701",0.34
"028021m5702",0.37
"028021m5703",0.39
"028021m5704",0.42
"028021m5705",0.43
"028021m5713",0.45
"028021o0200",0.33
"028021o0201",0.34
"028021o0202",0.37
"028021o0203",0.39
"028021o0204",0.42
"028021o0205",0.43
"028021o0213",0.45
"028021o8300",0.33
"028021o8301",0.34
"028021o8302",0.37
"028021o8303",0.39
"028021o8304",0.42
"028021o8305",0.43
"028021o8313",0.45
"028021q2600",0.33
"028021q2601",0.34
"028021q2602",0.37
"028021q2603",0.39
"028021q2604",0.42
"028021q2605",0.43
"028021q2613",0.45
"028021w0700",0.33
"028021w0701",0.34
"028021w0702",0.37
"028021w0703",0.39
"028021w0704",0.42
"028021w0705",0.43
"028021w0713",0.45
"028021w0800",0.33
"028021w0801",0.34
"028021w0802",0.37
"028021w0803",0.39
"028021w0804",0.42
"028021w0805",0.43
"028021w0813",0.45
"028021w0900",0.33
"028021w0901",0.34
"028021w0902",0.37
"028021w0903",0.39
"028021w0904",0.42
"028021w0905",0.43
"028021w0913",0.45
"028021w3100",0.33
"028021w3101",0.34
"028021w3102",0.37
"028021w3103",0.39
"028021w3104",0.42
"028021w3105",0.43
"028021w3113",0.45
"02802200101",0.41
"02802200102",0.43
"02802200103",0.46
"02802200104",0.49
"02802200105",0.53
"02802200113",0.56
"02802200114",0.62
"02802200115",0.68
"02802200201",0.41
"02802200202",0.43
"02802200203",0.46
"02802200204",0.49
"02802200205",0.53
"02802200213",0.56
"02802200214",0.62
"02802200215",0.68
"02802200301",0.41
"02802200302",0.43
"02802200303",0.46
"02802200304",0.49
"02802200305",0.53
"02802200313",0.56
"02802200314",0.62
"02802200315",0.68
"02802200401",0.41
"02802200402",0.43
"02802200403",0.46
"02802200404",0.49
"02802200405",0.53
"02802200413",0.56
"02802200414",0.62
"02802200415",0.68
"02802203401",0.41
"02802203402",0.43
"02802203403",0.46
"02802203404",0.49
"02802203405",0.53
"02802203413",0.56
"02802203414",0.62
"02802203415",0.68
"02802204201",0.41
"02802204202",0.43
"02802204203",0.46
"02802204204",0.49
"02802204205",0.53
"02802204213",0.56
"02802204214",0.62
"02802204215",0.68
"02802205401",0.41
"02802205402",0.43
"02802205403",0.46
"02802205404",0.49
"02802205405",0.53
"02802205413",0.56
"02802205414",0.62
"02802205415",0.68
"02802207501",0.41
"02802207502",0.43
"02802207503",0.46
"02802207504",0.49
"02802207505",0.53
"02802207513",0.56
"02802207514",0.62
"02802207515",0.68
"02802223501",0.41
"02802223502",0.43
"02802223503",0.46
"02802223504",0.49
"02802223505",0.53
"02802223513",0.56
"02802223514",0.62
"02802223515",0.68
"02802244001",0.41
"02802244002",0.43
"02802244003",0.46
"02802244004",0.49
"02802244005",0.53
"02802244013",0.56
"02802244014",0.62
"02802244015",0.68
"02802255001",0.41
"02802255002",0.43
"02802255003",0.46
"02802255004",0.49
"02802255005",0.53
"02802255013",0.56
"02802255014",0.62
"02802255015",0.68
"02802260001",0.41
"02802260002",0.43
"02802260003",0.46
"02802260004",0.49
"02802260005",0.53
"02802260013",0.56
"02802260014",0.62
"02802260015",0.68
"028022b4601",0.41
"028022b4602",0.43
"028022b4603",0.46
"028022b4604",0.49
"028022b4605",0.53
"028022b4613",0.56
"028022b4614",0.62
"028022b4615",0.68
"028022i6401",0.41
"028022i6402",0.43
"028022i6403",0.46
"028022i6404",0.49
"028022i6405",0.53
"028022i6413",0.56
"028022i6414",0.62
"028022i6415",0.68
"028022m5601",0.41
"028022m5602",0.43
"028022m5603",0.46
"028022m5604",0.49
"028022m5605",0.53
"028022m5613",0.56
"028022m5614",0.62
"028022m5615",0.68
"028022m5701",0.41
"028022m5702",0.43
"028022m5703",0.46
"028022m5704",0.49
"028022m5705",0.53
"028022m5713",0.56
"028022m5714",0.62
"028022m5715",0.68
"028022o0201",0.41
"028022o0202",0.43
"028022o0203",0.46
"028022o0204",0.49
"028022o0205",0.53
"028022o0213",0.56
"028022o0214",0.62
"028022o0215",0.68
"028022o8301",0.41
"028022o8302",0.43
"028022o8303",0.46
"028022o8304",0.49
"028022o8305",0.53
"028022o8313",0.56
"028022o8314",0.62
"028022o8315",0.68
"028022q2601",0.41
"028022q2602",0.43
"028022q2603",0.46
"028022q2604",0.49
"028022q2605",0.53
"028022q2613",0.56
"028022q2614",0.62
"028022q2615",0.68
"028022w0701",0.41
"028022w0702",0.43
"028022w0703",0.46
"028022w0704",0.49
"028022w0705",0.53
"028022w0713",0.56
"028022w0714",0.62
"028022w0715",0.68
"028022w0801",0.41
"028022w0802",0.43
"028022w0803",0.46
"028022w0804",0.49
"028022w0805",0.53
"028022w0813",0.56
"028022w0814",0.62
"028022w0815",0.68
"028022w0901",0.41
"028022w0902",0.43
"028022w0903",0.46
"028022w0904",0.49
"028022w0905",0.53
"028022w0913",0.56
"028022w0914",0.62
"028022w0915",0.68
"028022w3101",0.41
"028022w3102",0.43
"028022w3103",0.46
"028022w3104",0.49
"028022w3105",0.53
"028022w3113",0.56
"028022w3114",0.62
"028022w3115",0.68
"02802300100",0.47
"02802300101",0.51
"02802300102",0.55
"02802300103",0.59
"02802300104",0.63
"02802300105",0.67
"02802300113",0.71
"02802300200",0.47
"02802300201",0.51
"02802300202",0.55
"02802300203",0.59
"02802300204",0.63
"02802300205",0.67
"02802300213",0.71
"02802300300",0.47
"02802300301",0.51
"02802300302",0.55
"02802300303",0.59
"02802300304",0.63
"02802300305",0.67
"02802300313",0.71
"02802300400",0.47
"02802300401",0.51
"02802300402",0.55
"02802300403",0.59
"02802300404",0.63
"02802300405",0.67
"02802300413",0.71
"02802303400",0.47
"02802303401",0.51
"02802303402",0.55
"02802303403",0.59
"02802303404",0.63
"02802303405",0.67
"02802303413",0.71
"02802304200",0.47
"02802304201",0.51
"02802304202",0.55
"02802304203",0.59
"02802304204",0.63
"02802304205",0.67
"02802304213",0.71
"02802305400",0.47
"02802305401",0.51
"02802305402",0.55
"02802305403",0.59
"02802305404",0.63
"02802305405",0.67
"02802305413",0.71
"02802307500",0.47
"02802307501",0.51
"02802307502",0.55
"02802307503",0.59
"02802307504",0.63
"02802307505",0.67
"02802307513",0.71
"02802323500",0.47
"02802323501",0.51
"02802323502",0.55
"02802323503",0.59
"02802323504",0.63
"02802323505",0.67
"02802323513",0.71
"02802344000",0.47
"02802344001",0.51
"02802344002",0.55
"02802344003",0.59
"02802344004",0.63
"02802344005",0.67
"02802344013",0.71
"02802355000",0.47
"02802355001",0.51
"02802355002",0.55
"02802355003",0.59
"02802355004",0.63
"02802355005",0.67
"02802355013",0.71
"02802360000",0.47
"02802360001",0.51
"02802360002",0.55
"02802360003",0.59
"02802360004",0.63
"02802360005",0.67
"02802360013",0.71
"028023b4600",0.47
"028023b4601",0.51
"028023b4602",0.55
"028023b4603",0.59
"028023b4604",0.63
"028023b4605",0.67
"028023b4613",0.71
"028023i6400",0.47
"028023i6401",0.51
"028023i6402",0.55
"028023i6403",0.59
"028023i6404",0.63
"028023i6405",0.67
"028023i6413",0.71
"028023m5600",0.47
"028023m5601",0.51
"028023m5602",0.55
"028023m5603",0.59
"028023m5604",0.63
"028023m5605",0.67
"028023m5613",0.71
"028023m5700",0.47
"028023m5701",0.51
"028023m5702",0.55
"028023m5703",0.59
"028023m5704",0.63
"028023m5705",0.67
"028023m5713",0.71
"028023o0200",0.47
"028023o0201",0.51
"028023o0202",0.55
"028023o0203",0.59
"028023o0204",0.63
"028023o0205",0.67
"028023o0213",0.71
"028023o8300",0.47
"028023o8301",0.51
"028023o8302",0.55
"028023o8303",0.59
"028023o8304",0.63
"028023o8305",0.67
"028023o8313",0.71
"028023q2600",0.47
"028023q2601",0.51
"028023q2602",0.55
"028023q2603",0.59
"028023q2604",0.63
"028023q2605",0.67
"028023q2613",0.71
"028023w0700",0.47
"028023w0701",0.51
"028023w0702",0.55
"028023w0703",0.59
"028023w0704",0.63
"028023w0705",0.67
"028023w0713",0.71
"028023w0800",0.47
"028023w0801",0.51
"028023w0802",0.55
"028023w0803",0.59
"028023w0804",0.63
"028023w0805",0.67
"028023w0813",0.71
"028023w0900",0.47
"028023w0901",0.51
"028023w0902",0.55
"028023w0903",0.59
"028023w0904",0.63
"028023w0905",0.67
"028023w0913",0.71
"028023w3100",0.47
"028023w3101",0.51
"028023w3102",0.55
"028023w3103",0.59
"028023w3104",0.63
"028023w3105",0.67
"028023w3113",0.71
"02802400101",0.57
"02802400102",0.6
"02802400103",0.64
"02802400104",0.69
"02802400105",0.72
"02802400113",0.77
"02802400114",0.83
"02802400115",0.88
"02802400201",0.57
"02802400202",0.6
"02802400203",0.64
"02802400204",0.69
"02802400205",0.72
"02802400213",0.77
"02802400214",0.83
"02802400215",0.88
"02802400301",0.57
"02802400302",0.6
"02802400303",0.64
"02802400304",0.69
"02802400305",0.72
"02802400313",0.77
"02802400314",0.83
"02802400315",0.88
"02802400401",0.57
"02802400402",0.6
"02802400403",0.64
"02802400404",0.69
"02802400405",0.72
"02802400413",0.77
"02802400414",0.83
"02802400415",0.88
"02802403401",0.57
"02802403402",0.6
"02802403403",0.64
"02802403404",0.69
"02802403405",0.72
"02802403413",0.77
"02802403414",0.83
"02802403415",0.88
"02802404201",0.57
"02802404202",0.6
"02802404203",0.64
"02802404204",0.69
"02802404205",0.72
"02802404213",0.77
"02802404214",0.83
"02802404215",0.88
"02802405401",0.57
"02802405402",0.6
"02802405403",0.64
"02802405404",0.69
"02802405405",0.72
"02802405413",0.77
"02802405414",0.83
"02802405415",0.88
"02802407501",0.57
"02802407502",0.6
"02802407503",0.64
"02802407504",0.69
"02802407505",0.72
"02802407513",0.77
"02802407514",0.83
"02802407515",0.88
"02802423501",0.57
"02802423502",0.6
"02802423503",0.64
"02802423504",0.69
"02802423505",0.72
"02802423513",0.77
"02802423514",0.83
"02802423515",0.88
"02802444001",0.57
"02802444002",0.6
"02802444003",0.64
"02802444004",0.69
"02802444005",0.72
"02802444013",0.77
"02802444014",0.83
"02802444015",0.88
"02802455001",0.57
"02802455002",0.6
"02802455003",0.64
"02802455004",0.69
"02802455005",0.72
"02802455013",0.77
"02802455014",0.83
"02802455015",0.88
"02802460001",0.57
"02802460002",0.6
"02802460003",0.64
"02802460004",0.69
"02802460005",0.72
"02802460013",0.77
"02802460014",0.83
"02802460015",0.88
"028024b4601",0.57
"028024b4602",0.6
"028024b4603",0.64
"028024b4604",0.69
"028024b4605",0.72
"028024b4613",0.77
"028024b4614",0.83
"028024b4615",0.88
"028024i6401",0.57
"028024i6402",0.6
"028024i6403",0.64
"028024i6404",0.69
"028024i6405",0.72
"028024i6413",0.77
"028024i6414",0.83
"028024i6415",0.88
"028024m5601",0.57
"028024m5602",0.6
"028024m5603",0.64
"028024m5604",0.69
"028024m5605",0.72
"028024m5613",0.77
"028024m5614",0.83
"028024m5615",0.88
"028024m5701",0.57
"028024m5702",0.6
"028024m5703",0.64
"028024m5704",0.69
"028024m5705",0.72
"028024m5713",0.77
"028024m5714",0.83
"028024m5715",0.88
"028024o0201",0.57
"028024o0202",0.6
"028024o0203",0.64
"028024o0204",0.69
"028024o0205",0.72
"028024o0213",0.77
"028024o0214",0.83
"028024o0215",0.88
"028024o8301",0.57
"028024o8302",0.6
"028024o8303",0.64
"028024o8304",0.69
"028024o8305",0.72
"028024o8313",0.77
"028024o8314",0.83
"028024o8315",0.88
"028024q2601",0.57
"028024q2602",0.6
"028024q2603",0.64
"028024q2604",0.69
"028024q2605",0.72
"028024q2613",0.77
"028024q2614",0.83
"028024q2615",0.88
"028024w0701",0.57
"028024w0702",0.6
"028024w0703",0.64
"028024w0704",0.69
"028024w0705",0.72
"028024w0713",0.77
"028024w0714",0.83
"028024w0715",0.88
"028024w0801",0.57
"028024w0802",0.6
"028024w0803",0.64
"028024w0804",0.69
"028024w0805",0.72
"028024w0813",0.77
"028024w0814",0.83
"028024w0815",0.88
"028024w0901",0.57
"028024w0902",0.6
"028024w0903",0.64
"028024w0904",0.69
"028024w0905",0.72
"028024w0913",0.77
"028024w0914",0.83
"028024w0915",0.88
"028024w3101",0.57
"028024w3102",0.6
"028024w3103",0.64
"028024w3104",0.69
"028024w3105",0.72
"028024w3113",0.77
"028024w3114",0.83
"028024w3115",0.88
"02802500100",0.47
"02802500101",0.49
"02802500102",0.55
"02802500103",0.58
"02802500104",0.62
"02802500105",0.64
"02802500113",0.65
"02802500200",0.47
"02802500201",0.49
"02802500202",0.55
"02802500203",0.58
"02802500204",0.62
"02802500205",0.64
"02802500213",0.65
"02802500300",0.47
"02802500301",0.49
"02802500302",0.55
"02802500303",0.58
"02802500304",0.62
"02802500305",0.64
"02802500313",0.65
"02802500400",0.47
"02802500401",0.49
"02802500402",0.55
"02802500403",0.58
"02802500404",0.62
"02802500405",0.64
"02802500413",0.65
"02802503400",0.47
"02802503401",0.49
"02802503402",0.55
"02802503403",0.58
"02802503404",0.62
"02802503405",0.64
"02802503413",0.65
"02802504200",0.47
"02802504201",0.49
"02802504202",0.55
"02802504203",0.58
"02802504204",0.62
"02802504205",0.64
"02802504213",0.65
"02802505400",0.47
"02802505401",0.49
"02802505402",0.55
"02802505403",0.58
"02802505404",0.62
"02802505405",0.64
"02802505413",0.65
"02802507500",0.47
"02802507501",0.49
"02802507502",0.55
"02802507503",0.58
"02802507504",0.62
"02802507505",0.64
"02802507513",0.65
"02802523500",0.47
"02802523501",0.49
"02802523502",0.55
"02802523503",0.58
"02802523504",0.62
"02802523505",0.64
"02802523513",0.65
"02802544000",0.47
"02802544001",0.49
"02802544002",0.55
"02802544003",0.58
"02802544004",0.62
"02802544005",0.64
"02802544013",0.65
"02802555000",0.47
"02802555001",0.49
"02802555002",0.55
"02802555003",0.58
"02802555004",0.62
"02802555005",0.64
"02802555013",0.65
"02802560000",0.47
"02802560001",0.49
"02802560002",0.55
"02802560003",0.58
"02802560004",0.62
"02802560005",0.64
"02802560013",0.65
"028025b4600",0.47
"028025b4601",0.49
"028025b4602",0.55
"028025b4603",0.58
"028025b4604",0.62
"028025b4605",0.64
"028025b4613",0.65
"028025i6400",0.47
"028025i6401",0.49
"028025i6402",0.55
"028025i6403",0.58
"028025i6404",0.62
"028025i6405",0.64
"028025i6413",0.65
"028025m5600",0.47
"028025m5601",0.49
"028025m5602",0.55
"028025m5603",0.58
"028025m5604",0.62
"028025m5605",0.64
"028025m5613",0.65
"028025m5700",0.47
"028025m5701",0.49
"028025m5702",0.55
"028025m5703",0.58
"028025m5704",0.62
"028025m5705",0.64
"028025m5713",0.65
"028025o0200",0.47
"028025o0201",0.49
"028025o0202",0.55
"028025o0203",0.58
"028025o0204",0.62
"028025o0205",0.64
"028025o0213",0.65
"028025o8300",0.47
"028025o8301",0.49
"028025o8302",0.55
"028025o8303",0.58
"028025o8304",0.62
"028025o8305",0.64
"028025o8313",0.65
"028025q2600",0.47
"028025q2601",0.49
"028025q2602",0.55
"028025q2603",0.58
"028025q2604",0.62
"028025q2605",0.64
"028025q2613",0.65
"028025w0700",0.47
"028025w0701",0.49
"028025w0702",0.55
"028025w0703",0.58
"028025w0704",0.62
"028025w0705",0.64
"028025w0713",0.65
"028025w0800",0.47
"028025w0801",0.49
"028025w0802",0.55
"028025w0803",0.58
"028025w0804",0.62
"028025w0805",0.64
"028025w0813",0.65
"028025w0900",0.47
"028025w0901",0.49
"028025w0902",0.55
"028025w0903",0.58
"028025w0904",0.62
"028025w0905",0.64
"028025w0913",0.65
"028025w3100",0.47
"028025w3101",0.49
"028025w3102",0.55
"028025w3103",0.58
"028025w3104",0.62
"028025w3105",0.64
"028025w3113",0.65
"02802600101",0.57
"02802600102",0.6
"02802600103",0.62
"02802600104",0.67
"02802600105",0.7
"02802600113",0.74
"02802600114",0.8
"02802600115",0.85
"02802600201",0.57
"02802600202",0.6
"02802600203",0.62
"02802600204",0.67
"02802600205",0.7
"02802600213",0.74
"02802600214",0.8
"02802600215",0.85
"02802600301",0.57
"02802600302",0.6
"02802600303",0.62
"02802600304",0.67
"02802600305",0.7
"02802600313",0.74
"02802600314",0.8
"02802600315",0.85
"02802600401",0.57
"02802600402",0.6
"02802600403",0.62
"02802600404",0.67
"02802600405",0.7
"02802600413",0.74
"02802600414",0.8
"02802600415",0.85
"02802603401",0.57
"02802603402",0.6
"02802603403",0.62
"02802603404",0.67
"02802603405",0.7
"02802603413",0.74
"02802603414",0.8
"02802603415",0.85
"02802604201",0.57
"02802604202",0.6
"02802604203",0.62
"02802604204",0.67
"02802604205",0.7
"02802604213",0.74
"02802604214",0.8
"02802604215",0.85
"02802605401",0.57
"02802605402",0.6
"02802605403",0.62
"02802605404",0.67
"02802605405",0.7
"02802605413",0.74
"02802605414",0.8
"02802605415",0.85
"02802607501",0.57
"02802607502",0.6
"02802607503",0.62
"02802607504",0.67
"02802607505",0.7
"02802607513",0.74
"02802607514",0.8
"02802607515",0.85
"02802623501",0.57
"02802623502",0.6
"02802623503",0.62
"02802623504",0.67
"02802623505",0.7
"02802623513",0.74
"02802623514",0.8
"02802623515",0.85
"02802644001",0.57
"02802644002",0.6
"02802644003",0.62
"02802644004",0.67
"02802644005",0.7
"02802644013",0.74
"02802644014",0.8
"02802644015",0.85
"02802655001",0.57
"02802655002",0.6
"02802655003",0.62
"02802655004",0.67
"02802655005",0.7
"02802655013",0.74
"02802655014",0.8
"02802655015",0.85
"02802660001",0.57
"02802660002",0.6
"02802660003",0.62
"02802660004",0.67
"02802660005",0.7
"02802660013",0.74
"02802660014",0.8
"02802660015",0.85
"028026b4601",0.57
"028026b4602",0.6
"028026b4603",0.62
"028026b4604",0.67
"028026b4605",0.7
"028026b4613",0.74
"028026b4614",0.8
"028026b4615",0.85
"028026i6401",0.57
"028026i6402",0.6
"028026i6403",0.62
"028026i6404",0.67
"028026i6405",0.7
"028026i6413",0.74
"028026i6414",0.8
"028026i6415",0.85
"028026m5601",0.57
"028026m5602",0.6
"028026m5603",0.62
"028026m5604",0.67
"028026m5605",0.7
"028026m5613",0.74
"028026m5614",0.8
"028026m5615",0.85
"028026m5701",0.57
"028026m5702",0.6
"028026m5703",0.62
"028026m5704",0.67
"028026m5705",0.7
"028026m5713",0.74
"028026m5714",0.8
"028026m5715",0.85
"028026o0201",0.57
"028026o0202",0.6
"028026o0203",0.62
"028026o0204",0.67
"028026o0205",0.7
"028026o0213",0.74
"028026o0214",0.8
"028026o0215",0.85
"028026o8301",0.57
"028026o8302",0.6
"028026o8303",0.62
"028026o8304",0.67
"028026o8305",0.7
"028026o8313",0.74
"028026o8314",0.8
"028026o8315",0.85
"028026q2601",0.57
"028026q2602",0.6
"028026q2603",0.62
"028026q2604",0.67
"028026q2605",0.7
"028026q2613",0.74
"028026q2614",0.8
"028026q2615",0.85
"028026w0701",0.57
"028026w0702",0.6
"028026w0703",0.62
"028026w0704",0.67
"028026w0705",0.7
"028026w0713",0.74
"028026w0714",0.8
"028026w0715",0.85
"028026w0801",0.57
"028026w0802",0.6
"028026w0803",0.62
"028026w0804",0.67
"028026w0805",0.7
"028026w0813",0.74
"028026w0814",0.8
"028026w0815",0.85
"028026w0901",0.57
"028026w0902",0.6
"028026w0903",0.62
"028026w0904",0.67
"028026w0905",0.7
"028026w0913",0.74
"028026w0914",0.8
"028026w0915",0.85
"028026w3101",0.57
"028026w3102",0.6
"028026w3103",0.62
"028026w3104",0.67
"028026w3105",0.7
"028026w3113",0.74
"028026w3114",0.8
"028026w3115",0.85
"02802790800",0.1
"02802790801",0.1
"02802790802",0.11
"02802790803",0.12
"02802790804",0.13
"02802790805",0.14
"02802794100",0.1
"02802794101",0.1
"02802794102",0.11
"02802794103",0.12
"02802794104",0.13
"02802794105",0.14
"02802796300",0.1
"02802796301",0.1
"02802796302",0.11
"02802796303",0.12
"02802796304",0.13
"02802796305",0.14
"028027w1000",0.1
"028027w1001",0.1
"028027w1002",0.11
"028027w1003",0.12
"028027w1004",0.13
"028027w1005",0.14
"02802890801",0.12
"02802890802",0.14
"02802890803",0.15
"02802890804",0.16
"02802890805",0.18
"02802890813",0.19
"02802894101",0.12
"02802894102",0.14
"02802894103",0.15
"02802894104",0.16
"02802894105",0.18
"02802894113",0.19
"02802896301",0.12
"02802896302",0.14
"02802896303",0.15
"02802896304",0.16
"02802896305",0.18
"02802896313",0.19
"028028w1001",0.12
"028028w1002",0.14
"028028w1003",0.15
"028028w1004",0.16
"028028w1005",0.18
"028028w1013",0.19
"02802990800",0.16
"02802990801",0.18
"02802990802",0.2
"02802990803",0.21
"02802990804",0.23
"02802990805",0.25
"02802994100",0.16
"02802994101",0.18
"02802994102",0.2
"02802994103",0.21
"02802994104",0.23
"02802994105",0.25
"02802996300",0.16
"02802996301",0.18
"02802996302",0.2
"02802996303",0.21
"02802996304",0.23
"02802996305",0.25
"028029w1000",0.16
"028029w1001",0.18
"028029w1002",0.2
"028029w1003",0.21
"028029w1004",0.23
"028029w1005",0.25
"02803090801",0.18
"02803090802",0.2
"02803090803",0.22
"02803090804",0.23
"02803090805",0.25
"02803090813",0.28
"02803094101",0.18
"02803094102",0.2
"02803094103",0.22
"02803094104",0.23
"02803094105",0.25
"02803094113",0.28
"02803096301",0.18
"02803096302",0.2
"02803096303",0.22
"02803096304",0.23
"02803096305",0.25
"02803096313",0.28
"028030w1001",0.18
"028030w1002",0.2
"028030w1003",0.22
"028030w1004",0.23
"028030w1005",0.25
"028030w1013",0.28
"028031001b2",0.03
"028031001b3",0.03
"028031001b4",0.03
"028031001b5",0.04
"028031002b2",0.03
"028031002b3",0.03
"028031002b4",0.03
"028031002b5",0.04
"028031003b2",0.03
"028031003b3",0.03
"028031003b4",0.03
"028031003b5",0.04
"028032001b2",0.04
"028032001b3",0.04
"028032001b4",0.05
"028032001b5",0.05
"028032002b2",0.04
"028032002b3",0.04
"028032002b4",0.05
"028032002b5",0.05
"028032003b2",0.04
"028032003b3",0.04
"028032003b4",0.05
"028032003b5",0.05
"02803300300",0.4
"02803300301",0.42
"02803300302",0.44
"02803300303",0.47
"02803300304",0.5
"02803300305",0.53
"02803303700",0.4
"02803303701",0.42
"02803303702",0.44
"02803303703",0.47
"02803303704",0.5
"02803303705",0.53
"02803307500",0.4
"02803307501",0.42
"02803307502",0.44
"02803307503",0.47
"02803307504",0.5
"02803307505",0.53
"02803330000",0.4
"02803330001",0.42
"02803330002",0.44
"02803330003",0.47
"02803330004",0.5
"02803330005",0.53
"028033o7400",0.4
"028033o7401",0.42
"028033o7402",0.44
"028033o7403",0.47
"028033o7404",0.5
"028033o7405",0.53
"028033q3000",0.4
"028033q3001",0.42
"028033q3002",0.44
"028033q3003",0.47
"028033q3004",0.5
"028033q3005",0.53
"028033v3000",0.4
"028033v3001",0.42
"028033v3002",0.44
"028033v3003",0.47
"028033v3004",0.5
"028033v3005",0.53
"02803400301",0.45
"02803400302",0.51
"02803400303",0.58
"02803400304",0.61
"02803400305",0.63
"02803400313",0.68
"02803403701",0.45
"02803403702",0.51
"02803403703",0.58
"02803403704",0.61
"02803403705",0.63
"02803403713",0.68
"02803407501",0.45
"02803407502",0.51
"02803407503",0.58
"02803407504",0.61
"02803407505",0.63
"02803407513",0.68
"028034o7401",0.45
"028034o7402",0.51
"028034o7403",0.58
"028034o7404",0.61
"028034o7405",0.63
"028034o7413",0.68
"028034q3001",0.45
"028034q3002",0.51
"028034q3003",0.58
"028034q3004",0.61
"028034q3005",0.63
"028034q3013",0.68
"028034v3001",0.45
"028034v3002",0.51
"028034v3003",0.58
"028034v3004",0.61
"028034v3005",0.63
"028034v3013",0.68
"02803500300",0.34
"02803500301",0.36
"02803500302",0.39
"02803500303",0.41
"02803500304",0.42
"02803500305",0.58
"02803507500",0.34
"02803507501",0.36
"02803507502",0.39
"02803507503",0.41
"02803507504",0.42
"02803507505",0.58
"028035v3000",0.34
"028035v3001",0.36
"028035v3002",0.39
"028035v3003",0.41
"028035v3004",0.42
"028035v3005",0.58
"02803600301",0.42
"02803600302",0.43
"02803600303",0.46
"02803600304",0.47
"02803600305",0.49
"02803600313",0.51
"02803607501",0.42
"02803607502",0.43
"02803607503",0.46
"02803607504",0.47
"02803607505",0.49
"02803607513",0.51
"028036v3001",0.42
"028036v3002",0.43
"028036v3003",0.46
"028036v3004",0.47
"028036v3005",0.49
"028036v3013",0.51
"02803800301",0.29
"02803800302",0.3
"02803800303",0.32
"02803800304",0.33
"02803800305",0.35
"02803800313",0.36
"02803807501",0.29
"02803807502",0.3
"02803807503",0.32
"02803807504",0.33
"02803807505",0.35
"02803807513",0.36
"028038v3001",0.29
"028038v3002",0.3
"028038v3003",0.32
"028038v3004",0.33
"028038v3005",0.35
"028038v3013",0.36
"02807G00100",0.04
"02807G00101",0.05
"02807G00102",0.05
"02807G00103",0.06
"02807G00104",0.07
"02807G00105",0.08
"02807G00200",0.04
"02807G00201",0.05
"02807G00202",0.05
"02807G00203",0.06
"02807G00204",0.07
"02807G00205",0.08
"02807G00300",0.04
"02807G00301",0.05
"02807G00302",0.05
"02807G00303",0.06
"02807G00304",0.07
"02807G00305",0.08
"02807G00400",0.04
"02807G00401",0.05
"02807G00402",0.05
"02807G00403",0.06
"02807G00404",0.07
"02807G00405",0.08
"02807G03100",0.04
"02807G03101",0.05
"02807G03102",0.05
"02807G03103",0.06
"02807G03104",0.07
"02807G03105",0.08
"02807G03500",0.04
"02807G03501",0.05
"02807G03502",0.05
"02807G03503",0.06
"02807G03504",0.07
"02807G03505",0.08
"02807G04200",0.04
"02807G04201",0.05
"02807G04202",0.05
"02807G04203",0.06
"02807G04204",0.07
"02807G04205",0.08
"02807G04800",0.04
"02807G04801",0.05
"02807G04802",0.05
"02807G04803",0.06
"02807G04804",0.07
"02807G04805",0.08
"02807G05000",0.04
"02807G05001",0.05
"02807G05002",0.05
"02807G05003",0.06
"02807G05004",0.07
"02807G05005",0.08
"02807G05400",0.04
"02807G05401",0.05
"02807G05402",0.05
"02807G05403",0.06
"02807G05404",0.07
"02807G05405",0.08
"02807G07500",0.04
"02807G07501",0.05
"02807G07502",0.05
"02807G07503",0.06
"02807G07504",0.07
"02807G07505",0.08
"02807G20000",0.04
"02807G20001",0.05
"02807G20002",0.05
"02807G20003",0.06
"02807G20004",0.07
"02807G20005",0.08
"02807G23500",0.04
"02807G23501",0.05
"02807G23502",0.05
"02807G23503",0.06
"02807G23504",0.07
"02807G23505",0.08
"02807G41000",0.04
"02807G41001",0.05
"02807G41002",0.05
"02807G41003",0.06
"02807G41004",0.07
"02807G41005",0.08
"02807G44000",0.04
"02807G44001",0.05
"02807G44002",0.05
"02807G44003",0.06
"02807G44004",0.07
"02807G44005",0.08
"02807Gb4600",0.04
"02807Gb4601",0.05
"02807Gb4602",0.05
"02807Gb4603",0.06
"02807Gb4604",0.07
"02807Gb4605",0.08
"02807Gf8700",0.04
"02807Gf8701",0.05
